epoch,vf-min,discriminator_reward-min,gmm-log-sigs-mean,gmm-log-sigs-max,gmm-log-sigs-min,gmm-mus-min,log_p_z-max,gmm-mus-std,log_p_z-avg,discriminator-loss,qf-min,time-train,time-eval,qf-max,z-entropy,vf-std,best_single_option_policy/episode-length-avg,log_p_z-min,discriminator_reward-max,gmm-log-w-max,pool-size,gmm-mus-max,max-path-return,best_single_option_policy/return-max,qf-avg,gmm-log-w-mean,vf-max,best_single_option_policy/return-average,last-path-return,best_single_option_policy/episode-length-max,discriminator_reward-avg,vf-loss,time-sample,gmm-log-sigs-std,best_single_option_policy/return-min,qf-std,policy-reg-loss,best_single_option_policy/episode-length-min,bellman-error,best_single_option_policy/episode-length-std,log_p_z-std,time-total,kl-surrogate-loss,best_single_option_policy/return-std,vf-avg,gmm-log-w-min,path-length,episodes,gmm-log-w-std,gmm-mus-mean,discriminator_reward-std
487,677.2551,-5.880267,-0.036396444,0.5130782,-0.59315324,-0.029063806,-3.911973,0.008187801,-3.9119723,3.823136,671.4788,6.96707194391638,1.410965490154922,684.04266,3.9120230054281455,1.7958386,1000.0,-3.911973,-2.4147186,1.1132096,488000,0.0047970284,71.44047769295366,-0.02730497389562956,682.7838,0.078652605,692.1462,-0.02730497389562956,-34.061957182616744,1000,-3.8231363,0.7887274,0.7911363709717989,0.4049812,-0.02730497389562956,1.487811,8.2745544e-05,1000,0.14111386,0.0,7.1525574e-07,23850.718402824365,-0.9204365,0.0,690.2179,-1.5620456,1000.0,488,0.9282829,-0.009464946,0.44479728
488,679.15436,-5.6493964,-0.044174124,0.5035287,-0.60332507,-0.02221131,-3.911973,0.0024000544,-3.9119723,3.8335438,671.8461,6.843354232609272,1.3242532648146152,683.731,3.9120230054281455,1.0017153,1000.0,-3.911973,-2.7693362,1.1257236,489000,0.0036587296,71.44047769295366,-0.0003379440234365205,682.87933,0.07654184,690.7064,-0.0003379440234365205,-35.003996666151856,1000,-3.8335438,0.0014926738,0.7764770593494177,0.40427363,-0.0003379440234365205,1.0307978,8.2697174e-05,1000,0.00084595184,0.0,7.1525574e-07,23859.50184966158,-0.027335454,0.0,689.8345,-1.5921458,1000.0,489,0.9317761,-0.0001674543,0.42622977
489,679.1015,-5.039076,-0.044435997,0.5049082,-0.6052328,-0.020137109,-3.911973,0.0022504015,-3.9119723,3.8992715,672.15717,6.859055731445551,1.1664497079327703,683.6957,3.9120230054281455,2.2247517,1000.0,-3.911973,-3.127271,1.1362159,490000,-0.00028026057,71.44047769295366,-0.0008857353123033818,682.4297,0.07666916,690.64954,-0.0008857353123033818,-32.60675012938432,1000,-3.899271,0.003963507,0.752113489434123,0.40310192,-0.0008857353123033818,2.253646,8.2237675e-05,1000,0.0010843677,0.0,7.1525574e-07,23868.294461095706,0.0022015825,0.0,689.3694,-1.6043649,1000.0,490,0.9329863,-0.002113634,0.36068276
490,689.0611,-5.182823,-0.045867696,0.48928976,-0.6040548,-0.0058706906,-3.911973,0.0022761745,-3.9119723,3.8400726,682.0079,6.7532182820141315,1.1879454692825675,684.38947,3.9120230054281455,0.34979668,1000.0,-3.911973,-3.0348008,1.0421149,491000,0.0018822751,71.44047769295366,-0.0001321301226060001,682.9813,0.076331034,690.8167,-0.0001321301226060001,-33.894485713455055,1000,-3.8400726,0.029265063,0.763823670335114,0.4025993,-0.0001321301226060001,0.3420675,8.21002e-05,1000,0.0071324413,0.0,7.1525574e-07,24325.06081106607,0.08959097,0.0,689.8326,-1.4842336,1000.0,491,0.9245665,-0.002288546,0.32660377
491,679.1787,-4.812345,-0.045979187,0.5065773,-0.612754,-0.019385155,-3.911973,0.0022085784,-3.9119723,3.8400958,672.24615,6.829887759871781,449.25219870265573,684.0001,3.9120230054281455,1.3612732,1000.0,-3.911973,-2.2608213,1.1418338,492000,0.0047167893,71.44047769295366,-0.0014363908976136486,682.88934,0.076766595,690.4759,-0.0014363908976136486,-33.617853962893996,1000,-3.8400958,0.054590195,0.7591445697471499,0.40285707,-0.0014363908976136486,1.3756859,8.220789e-05,1000,0.01390809,0.0,7.1525574e-07,24333.863433643244,0.1718182,0.0,689.67883,-1.5998011,1000.0,492,0.9178982,0.001700778,0.3481086
492,679.9638,-5.229051,-0.048217677,0.4834538,-0.6019533,-0.006742452,-3.911973,0.0031531123,-3.9119723,3.8254695,672.77167,6.519303912296891,1.2280599074438214,683.70685,3.9120230054281455,0.92201674,1000.0,-3.911973,-2.4936862,1.0215645,493000,0.0053951833,71.44047769295366,-0.0019562411131317957,683.01495,0.0745154,690.7322,-0.0019562411131317957,-32.957748491922125,1000,-3.8254695,0.05056667,0.7272289330139756,0.40066192,-0.0019562411131317957,0.951756,8.143262e-05,1000,0.014922052,0.0,7.1525574e-07,24342.460720146075,0.14901116,0.0,689.83954,-1.454188,1000.0,493,0.90265375,0.0005847388,0.43190628
493,677.6871,-5.458518,-0.045915164,0.51366645,-0.61389464,-0.031021927,-3.911973,0.0026844286,-3.9119723,3.8087318,670.1549,6.372959339059889,1.357726925984025,683.5038,3.9120230054281455,1.6008389,1000.0,-3.911973,-2.436108,1.1741683,494000,0.003135594,71.44047769295366,-0.00023228307096445633,682.782,0.075696126,690.4386,-0.00023228307096445633,-31.40164479478833,1000,-3.8087316,0.0014649492,0.7110093999654055,0.4023491,-0.00023228307096445633,1.6684266,8.2000166e-05,1000,0.0032186839,0.0,7.1525574e-07,24350.74620520696,-0.014554672,0.0,689.73254,-1.638443,1000.0,494,0.91101503,0.00033602936,0.44180256
494,682.1731,-4.7154818,-0.04649383,0.49029517,-0.60262084,-0.010120844,-3.911973,0.0009165053,-3.9119723,3.7854223,675.2047,6.71952133346349,1.1986471014097333,683.5639,3.9120230054281455,0.72411066,1000.0,-3.911973,-2.7024589,1.0661794,495000,0.0013229754,71.44047769295366,-2.492604426826972e-05,682.9355,0.0755027,690.5122,-2.492604426826972e-05,-32.4547688021864,1000,-3.7854218,0.0036274395,0.7498430525884032,0.40186426,-2.492604426826972e-05,0.727254,8.1828744e-05,1000,0.0008911479,0.0,7.1525574e-07,24359.55000774376,-0.040705174,0.0,689.8788,-1.5102075,1000.0,495,0.91437715,0.00020493005,0.3188369
495,682.0381,-4.973257,-0.040908713,0.50675666,-0.6053045,-0.005475032,-3.911973,0.00071847514,-3.9119723,3.844291,675.23755,6.684459923766553,1.344568974338472,683.6305,3.9120230054281455,0.71215814,1000.0,-3.911973,-2.5832922,1.0919324,496000,0.00062135095,71.44047769295366,-0.00013257263334409686,682.9873,0.07919277,690.40814,-0.00013257263334409686,-33.32757782945225,1000,-3.8442907,0.029053029,0.7515128133818507,0.41180915,-0.00013257263334409686,0.723745,8.5630636e-05,1000,0.006829749,0.0,7.1525574e-07,24368.14623594284,0.18352047,0.0,689.77045,-1.5657787,1000.0,496,0.9735308,-0.00071450346,0.3974459
496,683.789,-4.9509096,-0.034681246,0.5330034,-0.6144768,-0.019402193,-3.911973,0.0086174635,-3.9119723,3.7923002,676.5348,6.43895573168993,1.1743712360039353,683.74774,3.9120230054281455,0.5883524,1000.0,-3.911973,-2.0897627,1.1596224,497000,0.0037513,71.44047769295366,-0.0007150096490203595,682.87396,0.0841995,690.52716,-0.0007150096490203595,-33.19398393695952,1000,-3.7923005,0.043668352,0.7207635398954153,0.4246182,-0.0007150096490203595,0.6100903,9.079652e-05,1000,0.010571353,0.0,7.1525574e-07,24376.51472989563,-0.23706572,0.0,689.99286,-1.6843655,1000.0,497,1.0492293,-0.0039230706,0.3990067
497,684.13855,-5.057412,-0.03515991,0.52115595,-0.6080425,-0.004994475,-3.911973,0.0026533715,-3.9119723,3.8008678,677.2368,6.505399671383202,1.2149843601509929,683.6023,3.9120230054281455,0.555697,1000.0,-3.911973,-2.563908,1.1523228,498000,0.0044219103,71.44047769295366,-0.0011163504687687008,682.92773,0.083853185,690.4606,-0.0011163504687687008,-33.67443529467792,1000,-3.800868,0.018271338,0.7297797473147511,0.41915438,-0.0011163504687687008,0.5420472,8.8467976e-05,1000,0.0045216554,0.0,7.1525574e-07,24385.376541719772,-0.11524171,0.0,689.9282,-1.6816641,1000.0,498,1.0489942,-0.0015032847,0.35226208
498,689.2612,-4.8906374,-0.03865686,0.5113664,-0.607204,-0.0056469333,-3.911973,0.0020239863,-3.9119723,3.8322582,682.36584,6.868394976481795,1.6262785280123353,683.5685,3.9120230054281455,0.21907002,1000.0,-3.911973,-2.3491426,1.1171608,499000,0.0021343124,71.44047769295366,-9.334685961874813e-05,683.0073,0.081247434,690.53516,-9.334685961874813e-05,-33.64354921144723,1000,-3.8322582,0.001215106,0.7851957120001316,0.41374773,-9.334685961874813e-05,0.21830304,8.6343774e-05,1000,0.00044834308,0.0,7.1525574e-07,24394.169338597916,-0.027344722,0.0,689.9638,-1.6283414,1000.0,499,1.0125705,-0.0013462412,0.3468919
499,689.46747,-4.756275,-0.03818776,0.513425,-0.60783,-0.004154765,-3.911973,0.0012448928,-3.9119723,3.826098,682.6265,6.703729379922152,1.140671156346798,683.5,3.9120230054281455,0.19134666,1000.0,-3.911973,-2.9930792,1.1214008,500000,0.001735406,71.44047769295366,-0.00013020558592380382,683.0493,0.081654236,690.3649,-0.00013020558592380382,-33.47822744788532,1000,-3.8260977,0.0021693623,0.7571374010294676,0.41507727,-0.00013020558592380382,0.20010109,8.6874956e-05,1000,0.00090491225,0.0,7.1525574e-07,24402.9288175283,0.062250335,0.0,689.9308,-1.6324779,1000.0,500,1.0181049,-0.0009405607,0.3290366
500,677.85315,-4.792449,-0.034770697,0.5293203,-0.6130401,-0.026233744,-3.911973,0.00872001,-3.9119723,3.7947273,671.2697,6.441973553970456,1.2997133182361722,683.75696,3.9120230054281455,1.648081,1000.0,-3.911973,-2.4228911,1.1785522,501000,0.0030677244,71.44047769295366,-0.0004932850524696164,682.76135,0.082583696,690.7322,-0.0004932850524696164,-32.51496687559457,1000,-3.7947273,0.0014108366,0.7083528097718954,0.4223611,-0.0004932850524696164,1.6310382,8.985261e-05,1000,0.0012767183,0.0,7.1525574e-07,24841.368206055835,0.0060960413,0.0,689.6778,-1.7101872,1000.0,501,1.0450425,-0.0055966433,0.32370305
501,678.3328,-4.967077,-0.035705164,0.5214824,-0.6112792,-0.02121301,-3.911973,0.0032773826,-3.9119723,3.8352237,671.6782,6.99307610001415,431.29551514051855,684.04266,3.9120230054281455,1.4280101,1000.0,-3.911973,-2.7384129,1.2087085,502000,0.0018176226,71.44047769295366,-0.0008382389802548574,682.8131,0.081809826,690.82465,-0.0008382389802548574,-32.200909874643614,1000,-3.8352242,0.0015916101,0.7919084252789617,0.41943306,-0.0008382389802548574,1.4076139,8.8607696e-05,1000,0.0007075472,0.0,7.1525574e-07,24850.513821903616,0.04428242,0.0,689.7035,-1.7599969,1000.0,502,1.0523521,-0.0023757992,0.35239688
502,682.855,-5.7932987,-0.03506646,0.52936023,-0.61363083,-0.0049897707,-3.911973,0.001976593,-3.9119723,3.8826127,675.9408,6.680607674643397,1.3651710525155067,683.6178,3.9120230054281455,0.6789718,1000.0,-3.911973,-2.7943723,1.1769731,503000,0.004088312,71.44047769295366,-8.578505074225974e-05,682.928,0.08286037,690.4573,-8.578505074225974e-05,-33.1756298193737,1000,-3.8826125,0.012422647,0.7455739201977849,0.4221092,-8.578505074225974e-05,0.6879655,8.970502e-05,1000,0.0034601695,0.0,7.1525574e-07,24859.377575216815,0.06446315,0.0,689.829,-1.7196468,1000.0,503,1.0666655,0.0004981303,0.41904613
503,689.20807,-5.065673,-0.035959855,0.52078086,-0.6095339,-0.0016124253,-3.911973,0.0008652058,-3.9119723,3.8278444,682.05554,6.461095105856657,1.446645364165306,683.7733,3.9120230054281455,0.28258577,1000.0,-3.911973,-2.295859,1.1527798,504000,0.0009935093,71.44047769295366,-0.00011344023280202009,683.0098,0.08170998,690.65985,-0.00011344023280202009,-32.46973672868156,1000,-3.8278444,0.018066911,0.722575880587101,0.41909286,-0.00011344023280202009,0.32596123,8.846633e-05,1000,0.0052885786,0.0,7.1525574e-07,24867.736189545132,-0.063947536,0.0,689.9795,-1.6905651,1000.0,504,1.0546951,-0.0001550403,0.408986
504,683.204,-4.9149837,-0.03467904,0.5243746,-0.6090948,-0.004883296,-3.911973,0.002124134,-3.9119723,3.84702,676.2694,6.46830586809665,1.1753152068704367,683.60724,3.9120230054281455,0.64324814,1000.0,-3.911973,-2.5039783,1.1576612,505000,0.0034201841,71.44047769295366,-0.000820928330450954,682.995,0.08273004,690.4636,-0.000820928330450954,-32.619931980444264,1000,-3.8470197,0.007915722,0.7159152301028371,0.4203731,-0.000820928330450954,0.6400312,8.896043e-05,1000,0.0020706076,0.0,7.1525574e-07,24876.232621779665,0.063040115,0.0,689.8838,-1.6834899,1000.0,505,1.0509661,-0.00035121906,0.37679765
505,683.6845,-5.2405334,-0.036920086,0.51519835,-0.6065799,-0.0026266323,-3.911973,0.00087474583,-3.9119723,3.8643787,676.75037,6.744750080630183,1.325157561339438,683.51855,3.9120230054281455,1.0978601,1000.0,-3.911973,-2.5139008,1.1371342,506000,0.0019016708,71.44047769295366,-0.00015763745070813685,682.83655,0.08213026,690.5041,-0.00015763745070813685,-33.462773857622594,1000,-3.864379,0.005140799,0.7635464379563928,0.41648924,-0.00015763745070813685,1.0861266,8.7413755e-05,1000,0.0013820855,0.0,7.1525574e-07,24885.175852756947,-0.00084723835,0.0,689.7816,-1.6453352,1000.0,506,1.0300925,0.0005614413,0.42857346
506,684.60504,-5.440729,-0.03819023,0.5133215,-0.6077679,-0.005553595,-3.911973,0.0058310335,-3.9119723,3.8670335,677.65063,6.372953391633928,1.4453713782131672,683.3212,3.9120230054281455,0.5938982,1000.0,-3.911973,-3.1962376,1.1255583,507000,0.012866232,71.44047769295366,-0.015212012894318151,682.6884,0.081310615,691.0388,-0.015212012894318151,-33.30284279734583,1000,-3.8670337,0.29563695,0.7063673101365566,0.4165811,-0.015212012894318151,0.54614604,8.7522436e-05,1000,0.07542804,0.0,7.1525574e-07,24893.374238424003,-0.73046815,0.0,690.23773,-1.6371117,1000.0,507,1.0275923,0.0035448498,0.35976547
507,684.98596,-4.93932,-0.036476202,0.5175669,-0.60701275,-0.00855811,-3.911973,0.004251323,-3.9119723,3.818987,678.55646,6.450371106155217,1.1145499413833022,683.5159,3.9120230054281455,0.4859267,1000.0,-3.911973,-2.2700942,1.128066,508000,0.0059213135,71.44047769295366,-0.005323303769356613,683.00543,0.08108297,690.323,-0.005323303769356613,-34.01121603189128,1000,-3.818987,0.03212426,0.7080120453611016,0.4168847,-0.005323303769356613,0.45446432,8.757106e-05,1000,0.008730128,0.0,7.1525574e-07,24901.693598390557,-0.03803897,0.0,689.95,-1.646909,1000.0,508,1.0305724,-0.00080319354,0.40004537
508,683.51196,-5.742275,-0.03732615,0.52320725,-0.6156951,-0.026004788,-3.911973,0.011188608,-3.9119723,3.8579357,675.4032,6.4044519839808345,1.1671162601560354,683.8812,3.9120230054281455,1.1255765,1000.0,-3.911973,-2.7552652,1.113665,509000,0.004881682,71.44047769295366,-0.0012677022433692287,682.6783,0.081102185,690.93195,-0.0012677022433692287,-33.34622365083099,1000,-3.8579354,0.045716777,0.7174095278605819,0.41909567,-0.0012677022433692287,1.2692327,8.859447e-05,1000,0.01135491,0.0,7.1525574e-07,24909.880982977338,-0.21688361,0.0,689.7324,-1.6154149,1000.0,509,1.0120288,-0.0054102447,0.37556237
509,679.92505,-4.911606,-0.039731964,0.50778884,-0.60551876,-0.01793288,-3.911973,0.0040782825,-3.9119723,3.874694,673.25,6.51777991745621,1.0681196870282292,684.54614,3.9120230054281455,1.3089075,1000.0,-3.911973,-3.0118303,1.0855248,510000,0.00254059,71.44047769295366,-0.0002871103098787131,682.9075,0.07905138,691.4827,-0.0002871103098787131,-33.670305592047846,1000,-3.8746943,0.0027928003,0.731867240741849,0.41191548,-0.0002871103098787131,1.2974219,8.563798e-05,1000,0.0012690376,0.0,7.1525574e-07,24918.231028134003,0.037019666,0.0,689.8097,-1.5748899,1000.0,510,0.9879755,-0.002525532,0.3631429
510,682.2356,-4.7373176,-0.0410633,0.5006658,-0.60488486,-0.012912001,-3.911973,0.0020469523,-3.9119723,3.8310447,675.20496,7.010686454363167,1.1143763735890388,684.3696,3.9120230054281455,0.7978325,1000.0,-3.911973,-2.4511235,1.089755,511000,0.0006305778,71.44047769295366,-0.00047789696019862044,682.99756,0.07885567,691.2257,-0.00047789696019862044,-35.736203320923735,1000,-3.8310447,0.0036261175,0.7894627032801509,0.4088369,-0.00047789696019862044,0.81223476,8.442226e-05,1000,0.0010679314,0.0,7.1525574e-07,25302.029839288443,0.071891665,0.0,689.87146,-1.5745077,1000.0,511,0.9805999,-0.0025519622,0.3957241
511,681.345,-5.1530576,-0.043621004,0.48960117,-0.59480655,-0.0051475433,-3.911973,0.0031017386,-3.9119723,3.8501651,674.67676,7.234377862885594,375.99670794513077,683.9362,3.9120230054281455,0.89309156,1000.0,-3.911973,-2.5134513,1.0500269,512000,0.0046996633,71.44047769295366,-0.002133251897694777,682.9177,0.07688168,691.1635,-0.002133251897694777,-33.958963729044925,1000,-3.8501651,0.07376628,0.8301010904833674,0.40268582,-0.002133251897694777,0.8457043,8.2034465e-05,1000,0.020506954,0.0,7.1525574e-07,25311.361525775865,-0.13864984,0.0,689.9731,-1.5198255,1000.0,512,0.95406425,-0.00077589985,0.37958407
512,681.098,-5.26523,-0.042151906,0.49746698,-0.6028048,-0.010167817,-3.911973,0.0015374443,-3.9119723,3.8677237,674.30316,7.39129186142236,1.283933848142624,684.1143,3.9120230054281455,1.103656,1000.0,-3.911973,-3.0771146,1.0745472,513000,0.0013146121,71.44047769295366,-0.00035499832630243584,682.8788,0.07775082,691.0745,-0.00035499832630243584,-31.986055857388813,1000,-3.867724,0.0016774037,0.8405216196551919,0.40707877,-0.00035499832630243584,1.0863721,8.374681e-05,1000,0.0006556416,0.0,7.1525574e-07,25321.00886856299,-0.011195818,0.0,689.82043,-1.5543563,1000.0,513,0.96578926,-0.0011863825,0.3698364
513,680.8306,-4.98129,-0.041305035,0.50105214,-0.6030958,-0.012752537,-3.911973,0.0015473845,-3.9119723,3.8488364,673.7124,7.302951715886593,1.412231489084661,684.42194,3.9120230054281455,1.4779987,1000.0,-3.911973,-2.7228768,1.0930991,514000,0.00033491175,71.44047769295366,-4.38633057289195e-05,682.728,0.07833062,690.8467,-4.38633057289195e-05,-32.7530791836284,1000,-3.8488364,0.015452275,0.8295905347913504,0.4083143,-4.38633057289195e-05,1.5061573,8.421581e-05,1000,0.0057418956,0.0,7.1525574e-07,25330.94566032663,-0.08614488,0.0,689.7329,-1.5750968,1000.0,514,0.9711225,-0.0015874095,0.39012238
514,664.90857,-4.9396796,-0.03667806,0.5305675,-0.61214536,-0.054593075,-3.911973,0.011126061,-3.9119723,3.8439713,654.04614,7.261535044759512,1.8199692582711577,689.3527,3.9120230054281455,3.5796938,1000.0,-3.911973,-2.3042595,1.242311,515000,0.008617248,71.44047769295366,-0.007056852560774018,683.0576,0.08326665,691.076,-0.007056852560774018,-33.72345275791946,1000,-3.8439713,15.224665,0.8305277684703469,0.41933462,-0.007056852560774018,4.4821806,8.8708075e-05,1000,5.536558,0.0,7.1525574e-07,25340.447850121185,6.0266676,0.0,685.465,-1.7704678,1000.0,515,1.0442522,-0.010274479,0.41834497
515,681.75714,-4.792961,-0.039640594,0.50680834,-0.6051728,-0.006918273,-3.911973,0.002204319,-3.9119723,3.8537245,674.6719,7.200586729682982,1.4170696223154664,683.5602,3.9120230054281455,0.7461075,1000.0,-3.911973,-2.6712174,1.1002233,516000,0.005195339,71.44047769295366,-0.0021617474783923287,682.96375,0.07848003,690.5302,-0.0021617474783923287,-32.10936481296443,1000,-3.8537247,0.0013304924,0.8182348124682903,0.41184074,-0.0021617474783923287,0.7611471,8.5595064e-05,1000,0.00060323195,0.0,7.1525574e-07,25349.927348808385,0.009500891,0.0,689.89185,-1.6059201,1000.0,516,1.0024107,0.0010717714,0.36419833
516,681.3634,-5.082745,-0.038918816,0.5091865,-0.60510373,-0.0067704376,-3.911973,0.001329823,-3.9119723,3.827765,674.4027,7.503656579181552,1.4705357775092125,683.54016,3.9120230054281455,0.78601825,1000.0,-3.911973,-1.952543,1.1147089,517000,0.0026308077,71.44047769295366,-0.0004758040317597079,682.95166,0.07888992,690.5319,-0.0004758040317597079,-34.520472289522345,1000,-3.827765,0.005165778,0.8692911053076386,0.41148463,-0.0004758040317597079,0.7868624,8.54181e-05,1000,0.0023933065,0.0,7.1525574e-07,25359.80666304473,0.025113467,0.0,689.8699,-1.6191007,1000.0,517,1.0025916,0.00027648426,0.45292556
517,680.42456,-4.8841014,-0.042016044,0.49766082,-0.6024691,-0.011580968,-3.911973,0.0038991042,-3.9119723,3.824011,673.2799,7.130135354585946,1.5030876938253641,684.0813,3.9120230054281455,1.3577753,1000.0,-3.911973,-3.06872,1.1005874,518000,0.0063980464,71.44047769295366,-0.0013539510785115284,682.74756,0.07827241,690.4553,-0.0013539510785115284,-32.49121168280746,1000,-3.8240108,0.10343002,0.8139629177749157,0.40777758,-0.0013539510785115284,1.375011,8.403156e-05,1000,0.025389314,0.0,7.1525574e-07,25369.23524734471,-0.19984351,0.0,689.8141,-1.5946581,1000.0,518,0.988852,2.206031e-05,0.36731842
518,682.3645,-5.338452,-0.040953517,0.5032147,-0.6037802,-0.005426968,-3.911973,0.004331681,-3.9119723,3.830358,675.1387,6.795268107205629,1.5027988757938147,683.54944,3.9120230054281455,1.1623302,1000.0,-3.911973,-2.3396611,1.0894208,519000,0.009188267,71.44047769295366,-0.008080875053002503,682.5975,0.079015486,690.66125,-0.008080875053002503,-31.181742430849617,1000,-3.8303583,0.14917028,0.7683347873389721,0.4108105,-0.008080875053002503,1.1538016,8.523185e-05,1000,0.040703423,0.0,7.1525574e-07,25378.176043489948,-0.4725038,0.0,689.95026,-1.5749817,1000.0,519,0.9841669,0.0015607886,0.41529888
519,689.6168,-4.8850985,-0.041295864,0.5002798,-0.602475,-0.0027141352,-3.911973,0.0009511123,-3.9119723,3.8597372,682.5662,7.048831115476787,1.3754598433151841,683.4988,3.9120230054281455,0.15481675,1000.0,-3.911973,-2.801939,1.0689104,520000,0.001932228,71.44047769295366,-0.00010285004463419511,682.99194,0.0776966,690.4116,-0.00010285004463419511,-33.558224397614445,1000,-3.8597372,0.013522073,0.7996827559545636,0.40868208,-0.00010285004463419511,0.16999678,8.4363615e-05,1000,0.0032620926,0.0,7.1525574e-07,25387.546180083416,-0.1307303,0.0,690.02496,-1.5521395,1000.0,520,0.97616625,3.3611304e-05,0.3688948
520,689.0521,-4.8024325,-0.043393,0.49285716,-0.60045755,-0.0061890995,-3.911973,0.0006671768,-3.9119723,3.8059044,682.1593,7.362977437674999,1.5342451371252537,683.8721,3.9120230054281455,0.32629773,1000.0,-3.911973,-2.3586893,1.042219,521000,0.00085707614,71.44047769295366,-0.02623931215633064,683.042,0.075104274,690.77673,-0.02623931215633064,-33.927885395051256,1000,-3.8059044,0.0014710862,0.8481657607480884,0.40492824,-0.02623931215633064,0.33045587,8.29252e-05,1000,0.00050019857,0.0,7.1525574e-07,25828.26735440176,0.030254267,0.0,689.94025,-1.5180988,1000.0,521,0.9481673,-0.00041934976,0.35591793
