vf-max,best_single_option_policy/return-average,vf-avg,discriminator_reward-min,gmm-log-sigs-mean,kl-surrogate-loss,discriminator_reward-max,gmm-log-w-std,qf-avg,episodes,max-path-return,qf-min,policy-reg-loss,best_single_option_policy/return-std,epoch,best_single_option_policy/return-min,best_single_option_policy/episode-length-min,discriminator-loss,gmm-log-w-min,gmm-mus-mean,qf-std,log_p_z-std,time-sample,gmm-log-w-mean,gmm-log-w-max,vf-min,gmm-mus-std,z-entropy,best_single_option_policy/return-max,last-path-return,vf-std,vf-loss,discriminator_reward-std,time-train,discriminator_reward-avg,log_p_z-max,best_single_option_policy/episode-length-avg,time-eval,log_p_z-min,pool-size,log_p_z-avg,bellman-error,gmm-mus-min,gmm-mus-max,qf-max,best_single_option_policy/episode-length-max,gmm-log-sigs-std,time-total,best_single_option_policy/episode-length-std,gmm-log-sigs-max,path-length,gmm-log-sigs-min
1136.0593,9.49945429823902,955.14246,-0.31337214,-0.12594752,-1.0570164,3.911973,0.3031284,940.67346,11,36.56689421844124,721.493,6.818882e-05,0.0,10,9.49945429823902,1000,0.72053933,-0.5078886,-0.029926833,107.47363,7.1525574e-07,0.933916075155139,0.034977682,0.5187811,737.0891,0.17477538,3.9120230054281455,9.49945429823902,31.267179938471717,107.40309,3.911472,0.72154427,5.840240319259465,3.1914337,-3.911973,1000.0,1.3873322634026408,-3.911973,11000,-3.9119723,1.6023407,-0.4233551,0.363849,1120.708,1000,0.29845068,1155.9596325028688,0.0,0.39342362,1000.0,-0.66147757
1195.1125,-11.580511695490728,1036.4695,-1.0068531,-0.12551877,-1.294932,3.911973,0.30113155,1022.32825,12,36.56689421844124,806.30963,6.481979e-05,0.0,11,-11.580511695490728,1000,0.709296,-0.54204684,-0.024284428,108.64217,7.1525574e-07,0.910530798137188,0.019175626,0.49340186,819.8263,0.153169,3.9120230054281455,-11.580511695490728,27.017175703349125,109.06512,1.8021842,0.8641676,5.72172726970166,3.2026768,-3.911973,1000.0,534.7209715079516,-3.911973,12000,-3.9119723,0.95159113,-0.3696633,0.35345125,1183.49,1000,0.29972348,1164.077329277061,0.0,0.4964074,1000.0,-0.68374664
1232.6229,-7.758413168248548,1075.7407,0.7807064,-0.12419011,2.04431,3.911973,0.3197742,1063.0911,13,36.56689421844124,842.01715,6.1803745e-05,0.0,12,-7.758413168248548,1000,0.7424916,-0.5588863,-0.0026456937,102.19895,7.1525574e-07,0.8989220131188631,0.033718955,0.78280705,851.9619,0.15288152,3.9120230054281455,-7.758413168248548,17.946380392275646,102.35762,1.3630775,0.7142565,5.636021982878447,3.1694813,-3.911973,1000.0,1.494473299011588,-3.911973,13000,-3.9119723,0.87351054,-0.40292957,0.35986966,1222.1609,1000,0.2912122,1171.9466694351286,0.0,0.40756625,1000.0,-0.6636547
1287.4321,-23.270632429456462,1121.0735,0.56734896,-0.12799248,0.7140736,3.911973,0.28043193,1107.7671,14,36.56689421844124,857.76495,5.927415e-05,0.0,13,-23.270632429456462,1000,0.85841167,-0.5234693,-0.01659957,124.77518,7.1525574e-07,0.9068259680643678,0.030052396,0.6041393,869.2723,0.14155671,3.9120230054281455,-23.270632429456462,9.186057921159456,125.4652,1.3983512,0.796692,5.694918604567647,3.0535612,-3.911973,1000.0,1.3404720462858677,-3.911973,14000,-3.9119723,1.1042736,-0.36032104,0.3773696,1273.729,1000,0.2860985,1180.0404553133994,0.0,0.39746562,1000.0,-0.6848724
1333.2649,-23.82033218219069,1180.1919,0.7531948,-0.13614494,2.3661985,3.91197,0.282287,1167.2891,15,37.43641433064541,934.2716,6.339343e-05,0.0,14,-23.82033218219069,1000,0.89341617,-0.50682986,-0.017425885,112.812325,7.1525574e-07,0.9310452910140157,0.036369234,0.6204468,949.9763,0.14073949,3.9120230054281455,-23.82033218219069,37.43641433064541,112.87282,2.7176406,0.72301793,5.798847411759198,3.0185568,-3.911973,1000.0,1.4831845024600625,-3.911973,15000,-3.9119723,1.0337303,-0.30107507,0.39147168,1316.7196,1000,0.29688415,1188.176925951615,0.0,0.37644327,1000.0,-0.6823622
1364.7253,-20.574340657943953,1220.4565,0.5673485,-0.13601533,-1.3642623,3.9094427,0.29436085,1206.4109,16,37.43641433064541,1003.8919,5.914581e-05,0.0,15,-20.574340657943953,1000,0.92688674,-0.5163603,0.01867444,108.618835,7.1525574e-07,0.9408832434564829,0.043511994,0.8441136,1018.29944,0.124642774,3.9120230054281455,-20.574340657943953,1.068928051782816,108.52307,0.84135664,0.71921563,5.84805519040674,2.9850862,-3.911973,1000.0,1.4067944251000881,-3.911973,16000,-3.9119723,0.90089554,-0.35036334,0.36878043,1350.8167,1000,0.2896669,1196.7055161744356,0.0,0.33558616,1000.0,-0.68395245
1402.2567,-3.5682139722064967,1250.7101,-0.5437403,-0.13280764,-3.217833,3.9118042,0.28639156,1235.6683,17,37.43641433064541,953.4876,5.9368605e-05,0.0,16,-3.5682139722064967,1000,1.1000944,-0.45898032,-0.00071049866,122.255196,7.1525574e-07,0.9291234649717808,0.039661217,0.5959967,964.89734,0.1222626,3.9120230054281455,-3.5682139722064967,9.905316107936457,124.03591,3.046756,0.88764703,5.816903297789395,2.8118784,-3.911973,1000.0,1.7432086300104856,-3.911973,17000,-3.9119723,1.3343413,-0.36618212,0.33037335,1384.8,1000,0.29351437,1204.802481945604,0.0,0.38874644,1000.0,-0.663821
1423.4382,-19.79507482744033,1268.5691,0.10480881,-0.12583426,1.0338426,3.9115372,0.31092545,1255.3564,18,37.43641433064541,988.90533,5.9729242e-05,0.0,17,-19.79507482744033,1000,1.0380998,-0.48479307,-0.022581195,123.661896,7.1525574e-07,0.9065174525603652,0.034807596,0.77110136,1003.9138,0.11888073,3.9120230054281455,-19.79507482744033,11.65818095742538,123.694084,2.7555914,0.80385643,5.693243627436459,2.8738732,-3.911973,1000.0,1.3608966358006,-3.911973,18000,-3.9119723,1.381641,-0.3501461,0.29119986,1410.4019,1000,0.298298,1212.9179849047214,0.0,0.36557573,1000.0,-0.65301204
1454.1588,0.6903657449876626,1311.5457,-0.5157156,-0.13392259,-0.9822302,3.9119654,0.26858458,1297.9667,19,37.43641433064541,1003.7902,5.5560602e-05,0.0,18,0.6903657449876626,1000,1.1382947,-0.43840328,0.005547717,120.893906,7.1525574e-07,0.9250258896499872,0.028479323,0.55516785,1021.5529,0.10997773,3.9120230054281455,0.6903657449876626,-20.276188746362877,120.57954,2.6480012,0.8787903,5.786775337532163,2.773678,-3.911973,1000.0,1.5140570849180222,-3.911973,19000,-3.9119723,1.1664534,-0.27647984,0.3259801,1440.9475,1000,0.2847105,1220.957410930656,0.0,0.3460176,1000.0,-0.6522419
1477.3578,-14.176687569330163,1289.0474,0.72223854,-0.13159348,3.9667125,3.9119656,0.26538387,1276.364,20,37.43641433064541,1050.0734,5.6790737e-05,0.0,19,-14.176687569330163,1000,1.1933233,-0.45734322,-0.009022995,130.68983,7.1525574e-07,0.9806133424863219,0.030776925,0.5754488,1063.8241,0.11408408,3.9120230054281455,-14.176687569330163,13.306357419063799,131.73683,2.5838776,0.788051,6.057513639330864,2.7186496,-3.911973,1000.0,1.3361535258591175,-3.911973,20000,-3.9119723,1.0683198,-0.2629641,0.3416858,1463.6727,1000,0.28838867,1229.3674469096586,0.0,0.37872338,1000.0,-0.6053652
1501.8671,38.50305457852278,1325.5348,-0.05195999,-0.12634245,0.063413486,3.9119563,0.28565136,1311.5613,21,37.43641433064541,1050.15,5.60605e-05,0.0,20,38.50305457852278,1000,1.1508844,-0.44322598,0.006370032,133.80748,7.1525574e-07,0.9236009102314711,0.03877954,0.62803215,1067.9384,0.114631094,3.9120230054281455,38.50305457852278,8.191721857872935,133.89923,1.9859848,0.74974525,5.755591915920377,2.7610886,-3.911973,1000.0,1.354785024188459,-3.911973,21000,-3.9119723,1.187921,-0.26570958,0.31176078,1488.2195,1000,0.28805852,1772.047051133588,0.0,0.37096003,1000.0,-0.621512
1526.2969,7.839150558440217,1360.7839,-1.7941356,-0.13220578,-1.7617378,3.9119434,0.27289104,1346.2666,22,37.43641433064541,1064.2909,5.5404988e-05,0.0,21,7.839150558440217,1000,1.2993176,-0.42807645,-0.007820331,133.33147,7.1525574e-07,1.0081125888973475,0.03281158,0.5058797,1081.7793,0.10206042,3.9120230054281455,7.839150558440217,14.719871403938246,132.73648,1.7722098,0.9467633,6.214523636735976,2.6126554,-3.911973,1000.0,536.0043366421014,-3.911973,22000,-3.9119723,1.3215258,-0.2432888,0.27995276,1510.235,1000,0.28784388,1780.603748445399,0.0,0.3623064,1000.0,-0.6525959
1547.008,12.416518513924299,1362.0424,-0.4441223,-0.12892067,1.0642117,3.892245,0.2736103,1348.5337,23,40.855933903139096,1115.5525,5.3882122e-05,0.0,22,12.416518513924299,1000,1.452812,-0.4548251,-0.012009373,124.36291,7.1525574e-07,0.926376186311245,0.023989968,0.5398872,1128.3334,0.09803478,3.9120230054281455,12.416518513924299,40.855933903139096,124.19793,1.3623793,0.9070125,5.764585191383958,2.4591613,-3.911973,1000.0,1.3466031989082694,-3.911973,23000,-3.9119723,1.0710715,-0.27328023,0.31655043,1533.0945,1000,0.28528696,1788.610901169479,0.0,0.36050454,1000.0,-0.60571295
1556.1273,-11.894943059184955,1382.8944,-0.879251,-0.12555899,-1.2586087,3.9119694,0.30096546,1368.9366,24,40.855933903139096,1143.7109,5.720736e-05,0.0,23,-11.894943059184955,1000,1.413437,-0.5353255,-0.01753257,120.1658,7.1525574e-07,0.9530766122043133,0.023812784,0.6063921,1150.328,0.105693124,3.9120230054281455,-11.894943059184955,32.95154736124025,120.68453,1.7847527,0.821218,5.862575727514923,2.498536,-3.911973,1000.0,1.3125410722568631,-3.911973,24000,-3.9119723,0.9794324,-0.37214354,0.3131518,1540.9417,1000,0.29524773,1796.8800917426124,0.0,0.37104535,1000.0,-0.6500854
1578.1774,24.564085967662827,1429.7856,-0.28298807,-0.1264962,0.7210734,3.9078078,0.29193377,1416.1519,25,40.855933903139096,1177.282,5.7418023e-05,0.0,24,24.564085967662827,1000,1.3048201,-0.5061982,0.0067779077,105.0733,7.1525574e-07,0.915972264483571,0.03396941,0.54889816,1188.9536,0.10796858,3.9120230054281455,24.564085967662827,2.395871663583224,105.29866,2.0923715,0.82886827,5.741954575292766,2.607153,-3.911973,1000.0,1.446983378380537,-3.911973,25000,-3.9119723,0.81783146,-0.31936195,0.30738494,1563.2844,1000,0.2951806,1804.887407659553,0.0,0.3885495,1000.0,-0.6648384
1579.2798,20.87026625013144,1416.1643,-1.1212788,-0.12455949,2.6221032,3.8872552,0.29529226,1403.5195,26,40.855933903139096,1136.381,5.4819036e-05,0.0,25,20.87026625013144,1000,1.4943836,-0.49154222,-0.0041642683,116.213356,7.1525574e-07,0.9179881485179067,0.023043863,0.5589265,1154.8544,0.099992774,3.9120230054281455,20.87026625013144,38.63547010624992,116.32438,2.5282457,0.89994615,5.761792759411037,2.4175892,-3.911973,1000.0,1.3500594953075051,-3.911973,26000,-3.9119723,1.1327047,-0.32378596,0.3232386,1567.8241,1000,0.29001227,1812.840880668722,0.0,0.39515108,1000.0,-0.6347623
1600.1525,29.79054179025082,1454.7637,-1.1643033,-0.12991841,1.1111324,3.8544142,0.29375228,1441.645,27,40.855933903139096,1181.6508,5.5857807e-05,0.0,26,29.79054179025082,1000,1.5139904,-0.53186864,-0.0031177562,106.46405,7.1525574e-07,0.9577582972124219,0.03525448,0.555237,1192.4348,0.099050514,3.9120230054281455,29.79054179025082,1.1581656069378374,106.53657,2.2077255,0.8976724,5.97903748601675,2.3979826,-3.911973,1000.0,1.2846722407266498,-3.911973,27000,-3.9119723,0.924652,-0.40506193,0.24417064,1584.1676,1000,0.2915752,1821.1327034300193,0.0,0.36770067,1000.0,-0.6189221
1602.7119,24.654783626484125,1468.3708,-0.53994083,-0.12812465,-0.123536766,3.9104166,0.29240733,1454.7236,28,40.855933903139096,1182.6002,5.77294e-05,0.0,27,24.654783626484125,1000,1.4658885,-0.45454973,-0.002394116,99.63261,7.1525574e-07,0.9183471817523241,0.03215505,0.54481447,1195.3215,0.101729006,3.9120230054281455,24.654783626484125,10.203844853858447,99.64327,1.0718987,0.7826042,5.866824951954186,2.4460845,-3.911973,1000.0,1.3436105158179998,-3.911973,28000,-3.9119723,1.019977,-0.32771677,0.30744252,1591.0388,1000,0.29780588,1829.2486840337515,0.0,0.37510517,1000.0,-0.6318224
1620.4507,36.84605792750333,1449.6321,-0.77917814,-0.12444717,0.4949313,3.90736,0.29238915,1436.3281,29,40.855933903139096,1213.961,5.3367075e-05,0.0,28,36.84605792750333,1000,1.5548556,-0.45235497,0.01478386,105.41527,7.1525574e-07,0.9667176445946097,0.029903233,0.48167202,1226.81,0.09804445,3.9120230054281455,36.84605792750333,28.61681138828393,105.39875,1.5768253,0.8639917,6.0611416678875685,2.3571174,-3.911973,1000.0,1.331100788898766,-3.911973,29000,-3.9119723,0.89901334,-0.33962208,0.28032297,1607.2025,1000,0.28533447,1837.9427945828065,0.0,0.3942033,1000.0,-0.61601484
1625.2899,35.66757150711148,1471.3398,-0.009242296,-0.12544121,1.5695624,3.911912,0.28150302,1458.1965,30,40.855933903139096,1238.0825,5.3955933e-05,0.0,29,35.66757150711148,1000,1.4606555,-0.44424087,0.0015570696,99.814095,7.1525574e-07,1.0122155509889126,0.021998141,0.51498955,1250.6193,0.098942414,3.9120230054281455,35.66757150711148,4.301580471705334,99.66164,3.315941,0.8021762,6.26334937568754,2.4513175,-3.911973,1000.0,1.670741961337626,-3.911973,30000,-3.9119723,1.4732385,-0.26034814,0.28533027,1610.993,1000,0.2870267,1846.745611390099,0.0,0.3614629,1000.0,-0.6425214
1629.182,39.077753549956725,1476.0776,-4.8388367,-0.1283861,-1.2783611,3.8979056,0.2855825,1461.8293,31,40.855933903139096,1200.0299,5.5785316e-05,0.0,30,39.077753549956725,1000,1.5113473,-0.4383303,-0.0034793864,109.61371,7.1525574e-07,0.9956696424633265,0.025766209,0.46829247,1211.5221,0.0857383,3.9120230054281455,39.077753549956725,2.9031390483840336,109.93268,1.45905,1.0707873,6.129818602465093,2.4006257,-3.911973,1000.0,1.527876403182745,-3.911973,31000,-3.9119723,0.9944364,-0.2713896,0.20770858,1617.8113,1000,0.29618317,2449.7147918483242,0.0,0.3862407,1000.0,-0.6303082
1637.8135,27.795409401645568,1499.3284,0.25140667,-0.12379153,2.108308,3.9090116,0.28972492,1486.1702,32,40.855933903139096,1239.7,5.3519663e-05,0.0,31,27.795409401645568,1000,1.5028591,-0.43898556,-0.0034214072,94.10606,7.1525574e-07,0.9476665277034044,0.014754167,0.44227478,1253.555,0.09698275,3.9120230054281455,27.795409401645568,28.703243264696802,94.48993,2.414281,0.8582216,5.900149593129754,2.409114,-3.911973,1000.0,595.8444077018648,-3.911973,32000,-3.9119723,0.97191536,-0.38501513,0.25463775,1625.3881,1000,0.2868756,2458.1907123876736,0.0,0.35472757,1000.0,-0.6324194
1649.8248,39.42800648760804,1512.5618,-2.1343217,-0.12034048,-3.0798454,3.9076533,0.29629534,1497.6396,33,40.855933903139096,1228.1365,5.1062787e-05,0.0,32,39.42800648760804,1000,1.6224971,-0.40620872,-0.0101423,90.97502,7.1525574e-07,1.0900286538526416,0.02097461,0.49499553,1237.0625,0.0789666,3.9120230054281455,39.42800648760804,13.413803619302481,91.51814,4.517411,1.112075,6.718769457191229,2.2894757,-3.911973,1000.0,1.6358052706345916,-3.911973,33000,-3.9119723,1.5794222,-0.24733616,0.19379656,1636.1359,1000,0.28514057,2467.7705008536577,0.0,0.34382224,1000.0,-0.6537664
1648.3492,21.133521476449562,1498.4215,0.23703551,-0.12141867,0.34885365,3.901443,0.30441093,1484.6315,34,40.855933903139096,1225.2793,5.2820582e-05,0.0,33,21.133521476449562,1000,1.5146164,-0.47365525,-0.0063517066,99.24086,7.1525574e-07,1.0607321877032518,0.022333056,0.47104758,1241.7836,0.08534467,3.9120230054281455,21.133521476449562,13.219071924102094,99.18469,2.4277682,0.83017087,6.482644960284233,2.3973565,-3.911973,1000.0,1.7776491362601519,-3.911973,34000,-3.9119723,0.7263651,-0.3032306,0.26480973,1636.6912,1000,0.28909272,2476.8975728629157,0.0,0.36211947,1000.0,-0.6202359
1655.4783,36.616135450367494,1513.3857,-1.2809801,-0.12113744,3.285604,3.9053066,0.3279722,1500.2535,35,40.855933903139096,1257.019,5.4971086e-05,0.0,34,36.616135450367494,1000,1.5518124,-0.579314,-0.028337412,92.62705,7.1525574e-07,0.9709551520645618,0.016434321,0.52293324,1270.197,0.08620946,3.9120230054281455,36.616135450367494,-1.8994126610082636,92.88192,2.4413218,0.946945,6.072568466886878,2.3601606,-3.911973,1000.0,1.5805432740598917,-3.911973,35000,-3.9119723,0.9630903,-0.40738165,0.23472023,1644.0422,1000,0.29501325,2486.1584718255326,0.0,0.37634566,1000.0,-0.6007141
1667.8933,-20.438205821910078,1513.3119,-4.8265734,-0.11790381,1.2262092,3.8271484,0.30671406,1499.9491,36,40.855933903139096,1286.558,4.99198e-05,0.0,35,-20.438205821910078,1000,1.8359532,-0.48838484,-0.01194679,83.81717,7.1525574e-07,1.125267199240625,0.022989338,0.48176575,1298.4438,0.07299155,3.9120230054281455,-20.438205821910078,-12.44148578237919,84.13098,1.5884567,1.1644374,6.833652414381504,2.0760198,-3.911973,1000.0,2.2178224502131343,-3.911973,36000,-3.9119723,0.7683294,-0.18603563,0.28221697,1653.1395,1000,0.28366846,2496.3120408859104,0.0,0.37434116,1000.0,-0.58955735
1661.4175,26.68882911252787,1516.136,-1.9588776,-0.12713376,-3.5756006,3.9091582,0.30367175,1500.9609,37,40.855933903139096,1257.1761,5.496593e-05,0.0,36,26.68882911252787,1000,1.7279961,-0.50770676,-0.010323828,90.81548,7.1525574e-07,1.0242003770545125,0.019758124,0.48983133,1265.8695,0.07822357,3.9120230054281455,26.68882911252787,-14.763661867337866,91.20576,3.9028344,0.9884842,6.317150432616472,2.1839771,-3.911973,1000.0,2.209001313894987,-3.911973,37000,-3.9119723,1.1835334,-0.34436417,0.25913504,1648.8151,1000,0.2958773,2505.0558793498203,0.0,0.35712194,1000.0,-0.61870843
1679.6887,18.927078808493675,1529.0457,-1.6291919,-0.12178041,0.66696554,3.832876,0.31413388,1515.6504,38,40.855933903139096,1251.6864,5.1618255e-05,0.0,37,18.927078808493675,1000,1.6852341,-0.4952183,-0.020052806,89.5718,7.1525574e-07,0.9359478997066617,0.005591374,0.56026846,1268.4034,0.080465116,3.9120230054281455,18.927078808493675,4.162504304204254,89.17214,1.0066228,0.9651148,5.879977272823453,2.226739,-3.911973,1000.0,1.380449801683426,-3.911973,38000,-3.9119723,0.6425167,-0.25876972,0.21818088,1666.4148,1000,0.2855333,2513.4695267667994,0.0,0.35213375,1000.0,-0.6292826
1682.3877,-18.063076122734575,1515.1255,-1.5178051,-0.12440332,1.387882,3.8327293,0.29348412,1501.8474,39,40.855933903139096,1235.6514,5.2460528e-05,0.0,38,-18.063076122734575,1000,1.8800483,-0.49674162,-0.0102049345,98.357956,7.1525574e-07,1.068371177650988,0.0065779984,0.4188189,1247.7357,0.08106335,3.9120230054281455,-18.063076122734575,-4.432930785216672,98.61482,1.9235523,1.0216631,6.583474880084395,2.0319247,-3.911973,1000.0,1.6149495216086507,-3.911973,39000,-3.9119723,0.8604531,-0.29106152,0.24647853,1667.8925,1000,0.28769684,2522.8325785547495,0.0,0.35016745,1000.0,-0.6232675
1686.0591,34.14793952138394,1524.7175,-0.37666655,-0.11742537,4.4711456,3.8889282,0.32479474,1512.5994,40,40.855933903139096,1279.5645,5.076179e-05,0.0,39,34.14793952138394,1000,1.7409191,-0.5360265,-0.017502805,91.702644,7.1525574e-07,1.0339215798303485,0.0014928523,0.47948402,1289.8384,0.080937855,3.9120230054281455,34.14793952138394,-2.5478958373875376,91.40191,3.3090496,0.89949715,6.348432605154812,2.171054,-3.911973,1000.0,1.704616915434599,-3.911973,40000,-3.9119723,1.1150069,-0.35948348,0.27147892,1671.7482,1000,0.28438985,2531.6421900531277,0.0,0.34068805,1000.0,-0.60242665
1696.8054,33.01211010296529,1542.8015,-0.52491426,-0.1228929,1.7172241,3.9116545,0.30326796,1529.6338,41,40.855933903139096,1279.4005,5.3545147e-05,0.0,40,33.01211010296529,1000,1.595122,-0.50382215,-0.0078978315,89.07249,7.1525574e-07,0.9881152017042041,0.011051966,0.48729235,1292.7946,0.0801277,3.9120230054281455,33.01211010296529,21.757211309988993,89.12145,1.8439684,1.0120395,6.176725157536566,2.3168511,-3.911973,1000.0,1.4251465927809477,-3.911973,41000,-3.9119723,0.98976064,-0.37267387,0.23496531,1682.1903,1000,0.292412,3222.9462006567046,0.0,0.3507448,1000.0,-0.61402565
1704.0554,28.345527777082093,1535.2661,-0.37782288,-0.12531272,-2.125851,3.9026382,0.2962926,1520.8503,42,40.855933903139096,1319.9823,5.3614527e-05,0.0,41,28.345527777082093,1000,1.7412281,-0.51224595,-0.007577792,86.3947,7.1525574e-07,1.091219199821353,0.016311143,0.48209155,1337.1484,0.08142098,3.9120230054281455,28.345527777082093,37.61246393881203,86.54035,4.4809704,0.9948873,6.704624073579907,2.170745,-3.911973,1000.0,684.1403336245567,-3.911973,42000,-3.9119723,1.6164746,-0.37678775,0.2373172,1682.0646,1000,0.29127133,3232.4183426257223,0.0,0.3830853,1000.0,-0.6307647
1685.3837,29.01673088500637,1519.1567,-1.4874711,-0.12623379,1.688812,3.8802316,0.28531808,1506.2251,43,40.855933903139096,1317.1104,5.506732e-05,0.0,42,29.01673088500637,1000,1.9002054,-0.48850298,-0.004838001,89.06175,7.1525574e-07,0.9255157634615898,0.015576516,0.45712113,1329.9152,0.07094143,3.9120230054281455,29.01673088500637,21.003507424835487,88.76829,1.3076398,1.0402173,5.774164735339582,2.0117676,-3.911973,1000.0,1.6864702180027962,-3.911973,43000,-3.9119723,0.92436755,-0.23401485,0.22681318,1671.9675,1000,0.2985692,3240.714429616928,0.0,0.375385,1000.0,-0.60902125
1701.2083,35.532023596953536,1554.198,-1.6822753,-0.13056909,1.2629924,3.90854,0.27587467,1540.9111,44,40.855933903139096,1294.3629,5.219449e-05,0.0,43,35.532023596953536,1000,1.626872,-0.49356106,0.000109054614,80.04847,7.1525574e-07,1.0134347071871161,0.008395091,0.44992027,1307.6,0.07750433,3.9120230054281455,35.532023596953536,36.43161633517051,79.90337,2.2933118,0.98773015,6.262718936428428,2.285101,-3.911973,1000.0,1.6002963604405522,-3.911973,44000,-3.9119723,1.0272733,-0.33841524,0.27964005,1691.638,1000,0.28519073,3249.4578671082854,0.0,0.37136117,1000.0,-0.605512
1707.3684,21.36936447399261,1538.9456,-0.76052094,-0.13046744,-2.5309744,3.804968,0.3000787,1524.1943,45,40.855933903139096,1293.7379,5.6411907e-05,0.0,44,21.36936447399261,1000,1.8104088,-0.5051689,-0.017261498,78.64416,7.1525574e-07,1.008520394563675,0.0025278218,0.43572527,1307.7311,0.08809711,3.9120230054281455,21.36936447399261,5.138274166326321,78.59259,2.164217,0.8938215,6.291164042428136,2.1015644,-3.911973,1000.0,1.4523619217798114,-3.911973,45000,-3.9119723,0.8636471,-0.3444676,0.26124418,1692.6095,1000,0.2962144,3258.669753029011,0.0,0.36904356,1000.0,-0.6076165
1708.0652,24.484640780514585,1541.2985,-2.3775496,-0.123827666,1.772073,3.8991547,0.30791998,1527.9769,46,40.855933903139096,1289.64,5.5037934e-05,0.0,45,24.484640780514585,1000,1.773733,-0.49014318,-0.023752835,82.1147,7.1525574e-07,1.0515638794749975,0.004899308,0.48097044,1304.5022,0.08070173,3.9120230054281455,24.484640780514585,0.3987977834297014,81.957504,2.4864757,0.98509896,6.493343201465905,2.13824,-3.911973,1000.0,1.9248561849817634,-3.911973,46000,-3.9119723,0.95998424,-0.31934667,0.25108927,1696.8923,1000,0.2960838,3267.742166080512,0.0,0.35007954,1000.0,-0.6061943
1698.4729,32.63113096810805,1557.2023,-1.1755462,-0.12561925,-0.4374823,3.892651,0.28851825,1543.2087,47,40.855933903139096,1301.7811,5.133038e-05,0.0,46,32.63113096810805,1000,1.8458954,-0.4723662,0.0004374546,78.01482,7.1525574e-07,1.0797685664147139,0.00908295,0.44356632,1312.6753,0.0736202,3.9120230054281455,32.63113096810805,4.683649840327615,78.02414,1.6419961,0.8790407,6.652966978028417,2.0660777,-3.911973,1000.0,1.529994286596775,-3.911973,47000,-3.9119723,0.5485855,-0.23109952,0.24248275,1685.1003,1000,0.2854127,3277.652662700042,0.0,0.35297906,1000.0,-0.61759615
1703.5001,29.468386867529965,1552.8044,-0.81210375,-0.118836224,-1.4041178,3.911961,0.29993126,1538.4147,48,40.855933903139096,1354.399,5.398853e-05,0.0,47,29.468386867529965,1000,1.7373617,-0.45961478,-0.02082461,68.26829,7.1525574e-07,1.1264606146141887,0.004320614,0.4630079,1370.0769,0.08094248,3.9120230054281455,29.468386867529965,15.944573941119097,68.39679,1.6464775,0.9714489,6.894990103319287,2.174611,-3.911973,1000.0,2.182665478438139,-3.911973,48000,-3.9119723,1.1449072,-0.31813604,0.2878172,1689.9816,1000,0.2947366,3287.6726742060855,0.0,0.36666608,1000.0,-0.59245265
1710.7715,22.613296211983958,1553.4131,-2.0032425,-0.121363424,-0.24091661,3.8969967,0.3056624,1539.621,49,40.855933903139096,1286.5387,5.400801e-05,0.0,48,22.613296211983958,1000,1.8399581,-0.5244024,-0.0057648807,77.40836,7.1525574e-07,0.974816657602787,0.012986541,0.5408267,1299.1166,0.0789387,3.9120230054281455,22.613296211983958,-16.10217006093602,77.31083,1.6861329,1.054803,6.126624749042094,2.0720148,-3.911973,1000.0,1.9970609610900283,-3.911973,49000,-3.9119723,0.8753959,-0.23685382,0.29672706,1693.8168,1000,0.29499555,3296.6089195506647,0.0,0.37588456,1000.0,-0.6561952
1704.7748,24.163848180549753,1554.2325,0.15158558,-0.12359397,2.5355434,3.9054718,0.3048826,1541.2496,50,40.855933903139096,1314.0225,5.278828e-05,0.0,49,24.163848180549753,1000,1.7598418,-0.46215835,-0.0021786846,72.781784,7.1525574e-07,1.0081947008147836,0.011079172,0.5115938,1326.9928,0.07730341,3.9120230054281455,24.163848180549753,-16.676091061011107,72.810776,1.8976829,0.9202667,6.292619879357517,2.152131,-3.911973,1000.0,1.8388445135205984,-3.911973,50000,-3.9119723,1.1569837,-0.20210019,0.29410952,1691.2859,1000,0.29037994,3306.06260492187,0.0,0.34484294,1000.0,-0.60249364
1699.0222,31.513990462497492,1548.2444,-0.53671265,-0.12155842,1.3014041,3.8700595,0.31761655,1535.0428,51,40.855933903139096,1298.8629,5.247101e-05,0.0,50,31.513990462497492,1000,1.8545524,-0.5600935,-0.012627263,78.26435,7.1525574e-07,0.9971751561388373,0.011689711,0.4796418,1310.3097,0.0907804,3.9120230054281455,31.513990462497492,-11.31929987544788,78.47959,1.2979736,0.93373525,6.210580409504473,2.0574207,-3.911973,1000.0,2.1583268400281668,-3.911973,51000,-3.9119723,0.89366734,-0.37220046,0.3356403,1685.5635,1000,0.28594586,4009.5598791968077,0.0,0.34754634,1000.0,-0.5996846
1700.8044,25.78513903564753,1558.0852,-1.4074702,-0.12292635,1.2461303,3.9043493,0.3079157,1544.8855,52,40.855933903139096,1298.7367,5.3529504e-05,0.0,51,25.78513903564753,1000,1.9984821,-0.4864639,-0.020252956,74.64322,7.1525574e-07,0.9931650245562196,0.008699639,0.49870393,1314.1223,0.08327807,3.9120230054281455,25.78513903564753,16.874755682251514,74.74865,3.2328267,1.0570139,6.295984894037247,1.9134907,-3.911973,1000.0,696.2908951453865,-3.911973,52000,-3.9119723,1.2043388,-0.28172645,0.3024869,1690.8326,1000,0.29086545,4018.108973676339,0.0,0.39286458,1000.0,-0.61171764
