log_p_z-max,log_p_z-std,gmm-log-sigs-min,gmm-mus-mean,vf-min,policy-reg-loss,qf-min,qf-std,gmm-log-w-max,discriminator_reward-avg,vf-max,z-entropy,vf-std,gmm-log-sigs-std,log_p_z-min,best_single_option_policy/return-max,gmm-log-w-min,best_single_option_policy/episode-length-std,pool-size,time-train,epoch,best_single_option_policy/return-average,vf-loss,gmm-log-sigs-max,best_single_option_policy/episode-length-avg,discriminator_reward-max,vf-avg,gmm-log-sigs-mean,gmm-log-w-std,bellman-error,path-length,gmm-mus-std,time-eval,gmm-log-w-mean,discriminator_reward-std,best_single_option_policy/episode-length-min,gmm-mus-min,qf-avg,discriminator-loss,gmm-mus-max,kl-surrogate-loss,last-path-return,time-total,best_single_option_policy/episode-length-max,log_p_z-avg,time-sample,qf-max,best_single_option_policy/return-std,discriminator_reward-min,episodes,max-path-return,best_single_option_policy/return-min
-3.911973,7.1525574e-07,-2.8956478,0.12995243,204.87584,0.0008495031,205.61662,51.100113,13.477631,3.0261784,451.23447,3.9120230054281455,51.19524,0.39359996,-3.911973,-4.14303375276582,-10.0,0.0,43000,5.826882469467819,42,-4.14303375276582,0.90769947,0.7489648,1000.0,3.9094126,324.2201,-0.5254748,4.876139,0.5481644,1000.0,1.1185141,1.4435679968446493,-1.7772582,1.4267007,1000,-4.024677,325.0087,0.8857946,4.116594,1.3337835,38.72592127506383,2840.8847339088097,1000,-3.9119723,0.9093322325497866,451.3151,0.0,-9.292707,43,38.72592127506383,-4.14303375276582
-3.911973,7.1525574e-07,-2.4051652,0.05375638,205.38048,0.00082434225,201.06645,45.553627,14.373684,2.8825216,456.05856,3.9120230054281455,45.529613,0.35726687,-3.911973,34.16636944248898,-10.0,0.0,44000,5.680844602175057,43,34.16636944248898,0.5244199,0.80131406,1000.0,3.9019375,335.41815,-0.5190102,4.8181305,0.7306875,1000.0,1.1174899,1.50186865683645,-1.6269686,2.3687901,1000,-2.7924955,335.08472,1.0294514,5.034294,0.11079519,-5.807673334158742,2848.7579942848533,1000,-3.9119723,0.889832834713161,454.54202,0.0,-21.976639,44,38.72592127506383,34.16636944248898
-3.911973,7.1525574e-07,-1.7759503,-0.016384838,187.02876,0.0008176358,184.8063,42.043644,12.501481,3.1431937,449.03445,3.9120230054281455,42.085255,0.33693376,-3.911973,36.38695423542464,-10.0,0.0,45000,5.811250815168023,44,36.38695423542464,0.37132186,0.47480363,1000.0,3.9099343,330.49286,-0.56859624,5.1755557,0.32929868,1000.0,1.0946127,1.305482274852693,-1.8117728,1.1932379,1000,-3.5409794,330.28943,0.7687793,3.8572521,0.23319033,32.5410015761896,2856.946431936696,1000,-3.9119723,0.9213740192353725,448.99945,0.0,-7.414796,45,38.72592127506383,36.38695423542464
-3.911973,7.1525574e-07,-1.8044811,0.008755311,197.31769,0.00081453694,196.86424,44.878067,12.765384,3.0932407,450.259,3.9120230054281455,45.183525,0.3743735,-3.911973,36.28733889434913,-10.0,0.0,46000,5.91582359932363,45,36.28733889434913,1.5868206,0.75824237,1000.0,3.9062865,336.11264,-0.5381365,5.167708,0.6352469,1000.0,1.0951031,1.4422784158959985,-1.7937876,0.8969097,1000,-2.9584785,335.1877,0.8187324,4.4858465,-1.0752269,5.506319264002271,2865.4439318785444,1000,-3.9119723,0.9332642126828432,444.62686,0.0,-0.33213902,46,38.72592127506383,36.28733889434913
-3.911973,7.1525574e-07,-1.6673992,-0.049986526,234.01741,0.0007652459,228.71777,44.178368,10.258203,3.2170634,452.2054,3.9120230054281455,43.8043,0.40925437,-3.911973,25.561551302280886,-10.0,0.0,47000,5.7025824300944805,46,25.561551302280886,0.50717497,0.905506,1000.0,3.911889,339.4373,-0.45249087,4.660255,0.5116298,1000.0,1.075061,1.6530413841828704,-1.7764173,0.8837993,1000,-3.9869292,338.97046,0.6949097,3.948046,-0.06274118,32.541132947192644,2873.55878327135,1000,-3.9119723,0.9003520179539919,452.50168,0.0,-0.70955896,47,38.72592127506383,25.561551302280886
-3.911973,7.1525574e-07,-1.7404636,-0.007244044,244.45984,0.00067245704,244.56079,36.108364,13.888091,3.3367763,446.98062,3.9120230054281455,36.04555,0.38672388,-3.911973,26.563141007745575,-10.0,0.0,48000,5.812026823870838,47,26.563141007745575,0.86449283,0.9542012,1000.0,3.911952,343.80267,-0.50017154,4.6111426,0.26093748,1000.0,0.9721803,1.5094297230243683,-1.6506336,0.6295838,1000,-3.1473765,342.96008,0.57519674,3.6626573,-0.7405259,42.70576201673389,2881.6540312152356,1000,-3.9119723,0.9142018426209688,444.9185,0.0,0.5435078,48,42.70576201673389,26.563141007745575
-3.911973,7.1525574e-07,-1.7213438,-0.06774651,206.88448,0.0006983913,204.12039,45.481544,12.796942,3.2242756,471.1132,3.9120230054281455,45.6704,0.40962666,-3.911973,45.84404832158784,-10.0,0.0,49000,5.673657199367881,48,45.84404832158784,0.9867974,0.66895336,1000.0,3.9091716,337.04303,-0.5066136,5.03262,0.38731992,1000.0,0.9837386,1.3724575322121382,-1.7990804,0.6138306,1000,-2.8225195,336.58447,0.68769765,3.2480364,-0.059399176,-11.1934810223043,2889.739530763589,1000,-3.9119723,0.8915932159870863,470.81674,0.0,0.6970651,49,42.70576201673389,45.84404832158784
-3.911973,7.1525574e-07,-2.299548,-0.052725695,227.00423,0.0008101357,223.1668,41.238354,12.979861,3.292045,442.98285,3.9120230054281455,41.15209,0.4325673,-3.911973,40.36772061486862,-10.0,0.0,50000,5.803668648004532,49,40.36772061486862,0.73658264,0.98970884,1000.0,3.9119668,337.13962,-0.49384215,4.926002,0.4501924,1000.0,1.0892643,1.5248437644913793,-1.8257482,0.6430925,1000,-4.081527,336.61768,0.619928,3.6342633,-0.13009703,-24.906804914851907,2897.988941148855,1000,-3.9119723,0.9128402816131711,443.57465,0.0,1.1354604,50,42.70576201673389,40.36772061486862
-3.911973,7.1525574e-07,-1.8393252,-0.14120361,221.88664,0.0007701502,218.81154,43.581123,12.290853,3.2358217,471.69196,3.9120230054281455,43.499252,0.43299624,-3.911973,11.42740471964473,-10.0,0.0,51000,5.746957038529217,50,11.42740471964473,0.6229682,1.0451943,1000.0,3.9108539,339.78854,-0.48441178,5.200297,0.49459708,1000.0,1.0479605,1.530919392593205,-1.8841072,0.84513396,1000,-4.68537,339.38965,0.6761512,3.2151022,0.015916184,32.089514866539474,3428.882074925117,1000,-3.9119723,0.9150477116927505,470.4431,0.0,-0.8549957,51,42.70576201673389,11.42740471964473
-3.911973,7.1525574e-07,-1.6666551,-0.14295039,168.31172,0.00079122296,168.64737,43.77489,10.973919,3.049367,470.28714,3.9120230054281455,43.94373,0.45995954,-3.911973,2.857352432814436,-10.0,0.0,52000,5.878347114659846,51,2.857352432814436,0.5195979,1.1870201,1000.0,3.9094512,340.5287,-0.4821521,4.88991,0.45693898,1000.0,1.0573446,524.2320676129311,-1.8002214,1.1968954,1000,-3.9900084,340.30447,0.8626059,2.8099742,0.14849226,57.176658134352294,3437.088853268884,1000,-3.9119723,0.91775241214782,467.36264,0.0,-7.196888,52,57.176658134352294,2.857352432814436
-3.911973,7.1525574e-07,-2.0372388,-0.023624253,128.21828,0.00082424807,125.981544,58.820503,15.102173,3.0643837,471.39307,3.9120230054281455,58.771477,0.47405246,-3.911973,18.34606307074259,-10.0,0.0,53000,5.77353750448674,52,18.34606307074259,0.78069234,1.1898156,1000.0,3.9119692,338.37854,-0.47791156,4.9518704,0.61486864,1000.0,1.0930749,1.4129953300580382,-1.7575465,0.9008641,1000,-3.9654963,338.24847,0.8475894,3.3160443,0.23340127,26.84069178195725,3445.3617409551516,1000,-3.9119723,0.9168568281456828,471.24603,0.0,-0.4706726,53,57.176658134352294,18.34606307074259
-3.911973,7.1525574e-07,-1.9224408,-0.06530675,193.92763,0.000863806,194.40297,53.949543,14.286243,3.0705864,503.08026,3.9120230054281455,54.17055,0.46453696,-3.911973,-11.63522917867305,-10.0,0.0,54000,5.814102387987077,53,-11.63522917867305,0.44569904,1.2921079,1000.0,3.9117181,335.91788,-0.48465648,5.007692,0.4076116,1000.0,1.1281227,1.5849933782592416,-1.7906029,0.9074558,1000,-4.4888,335.46887,0.84138656,3.5347211,-0.05901535,25.831179230135383,3453.3052959544584,1000,-3.9119723,0.9201096836477518,500.79376,0.0,-0.5524759,54,57.176658134352294,-11.63522917867305
-3.911973,7.1525574e-07,-1.8123609,0.050042532,148.05107,0.00076209777,148.48836,51.126465,12.856652,3.050032,479.42834,3.9120230054281455,51.020256,0.39795688,-3.911973,-3.0739787502454905,-10.0,0.0,55000,5.7137177009135485,54,-3.0739787502454905,1.2703729,0.79174376,1000.0,3.911857,341.02863,-0.46567196,4.896789,0.58440673,1000.0,1.0707339,1.2163744140416384,-1.7622197,0.8538975,1000,-3.0654082,341.32294,0.86194116,4.434074,0.9486264,24.801502831116174,3461.2041739020497,1000,-3.9119723,0.8997277058660984,477.7324,0.0,-1.1843724,55,57.176658134352294,-3.0739787502454905
-3.911973,7.1525574e-07,-1.7081006,0.10203061,193.61333,0.00075456453,193.25595,43.14509,13.684928,3.2356324,448.85645,3.9120230054281455,43.348717,0.3907067,-3.911973,16.960079710612767,-10.0,0.0,56000,5.631606100127101,55,16.960079710612767,0.40127492,0.65109336,1000.0,3.9119687,343.7887,-0.4786746,4.9142904,0.24114802,1000.0,1.0568527,1.2790656881406903,-1.6535972,0.7365868,1000,-3.0098248,343.14774,0.67634076,3.8742626,-0.16850704,-16.060548119273097,3469.0628221239895,1000,-3.9119723,0.8877172423526645,449.2379,0.0,-1.454874,56,57.176658134352294,16.960079710612767
-3.911973,7.1525574e-07,-1.8301928,0.0628506,192.26445,0.00068140443,192.03075,48.830296,11.852784,3.2071998,474.2929,3.9120230054281455,48.81162,0.40280598,-3.911973,37.057475949507115,-10.0,0.0,57000,5.666176686063409,56,37.057475949507115,0.32813475,0.93248945,1000.0,3.9119675,341.9907,-0.4411558,4.5266223,0.51483357,1000.0,1.0009934,1.3415362806990743,-1.6139779,0.94126344,1000,-2.9315314,341.3752,0.7047733,2.8163161,-0.4067194,-4.364392776740001,3477.2051192484796,1000,-3.9119723,0.8934342684224248,473.19412,0.0,-3.451807,57,57.176658134352294,37.057475949507115
-3.911973,7.1525574e-07,-1.8191574,-0.008619558,216.7193,0.0006541596,215.4717,39.993862,14.312917,3.1921577,458.92642,3.9120230054281455,40.037655,0.3987696,-3.911973,-36.21477610085143,-10.0,0.0,58000,5.739347578026354,57,-36.21477610085143,0.34030265,1.1168497,1000.0,3.9118145,342.5058,-0.42544657,4.642707,0.29132146,1000.0,0.9839832,1.5864195320755243,-1.6946111,0.8049085,1000,-3.54965,342.63428,0.7198154,4.2586336,0.36356875,-12.22444108468618,3485.4951015412807,1000,-3.9119723,0.9080894319340587,454.97955,0.0,0.6451087,58,57.176658134352294,-36.21477610085143
-3.911973,7.1525574e-07,-1.7895582,0.0048437873,205.62997,0.0007188999,205.36633,44.195206,20.04181,3.1854622,425.83527,3.9120230054281455,44.275414,0.37880054,-3.911973,28.81187870586301,-10.0,0.0,59000,5.6334247114136815,58,28.81187870586301,0.4038337,0.7075261,1000.0,3.911973,338.10822,-0.48041722,4.840287,0.31584048,1000.0,1.0312543,1.650606387294829,-1.6561933,1.0483737,1000,-4.487437,337.44073,0.7265106,3.9071448,-0.4335789,15.04764351689801,3493.4875762434676,1000,-3.9119723,0.8927059173583984,424.59833,0.0,-4.89132,59,57.176658134352294,28.81187870586301
-3.911973,7.1525574e-07,-1.7664548,-0.12823598,205.45877,0.00081214786,204.7552,46.60078,20.833569,3.281506,475.82953,3.9120230054281455,46.89772,0.3835282,-3.911973,10.420498361387583,-10.0,0.0,60000,5.743691675364971,59,10.420498361387583,1.4125315,0.94446975,1000.0,3.9119728,342.82376,-0.47244766,5.247213,0.6966513,1000.0,1.1124525,1.4550427114591002,-1.8332225,0.7128988,1000,-4.6678987,342.30652,0.63046694,3.946119,-0.11311462,-3.3271708831138866,3501.8167381063104,1000,-3.9119723,0.8940938115119934,468.6717,0.0,-1.2971082,60,57.176658134352294,10.420498361387583
-3.911973,7.1525574e-07,-1.7908281,-0.14225215,219.8567,0.00068439933,218.2988,45.32022,14.5200205,3.123681,508.53165,3.9120230054281455,45.279114,0.36746246,-3.911973,42.48264031264622,-10.0,0.0,61000,5.75310461781919,60,42.48264031264622,0.49865106,0.75042915,1000.0,3.911973,344.60986,-0.4898285,4.9342155,0.39219058,1000.0,0.98671293,1.704676820896566,-1.7918334,1.006194,1000,-3.3369935,344.09787,0.788292,2.6682973,-0.14452721,-6.726511183860182,4036.5694782901555,1000,-3.9119723,0.903380417264998,509.05392,0.0,-3.4346304,61,57.176658134352294,42.48264031264622
-3.911973,7.1525574e-07,-1.6792785,-0.08161694,219.96397,0.00067055307,221.02655,42.02562,15.958059,3.118751,458.99164,3.9120230054281455,41.956264,0.33321962,-3.911973,24.15210314052163,-10.0,0.0,62000,5.765004905872047,61,24.15210314052163,1.0188553,0.6061643,1000.0,3.911163,346.67374,-0.49066687,4.8205247,0.6365962,1000.0,0.9912899,528.0912199979648,-1.7098644,1.2176864,1000,-3.4219406,347.24072,0.7932218,3.3094785,1.2922654,26.633721705753146,4044.711547126062,1000,-3.9119723,0.8791986089199781,460.69427,0.0,-6.47948,62,57.176658134352294,24.15210314052163
-3.911973,7.1525574e-07,-1.8423256,-0.054583266,189.65985,0.00077777286,182.02957,47.63192,17.564325,3.1964579,504.05258,3.9120230054281455,47.63722,0.35300234,-3.911973,23.887872054699525,-10.0,0.0,63000,5.870353238657117,62,23.887872054699525,1.4408149,1.190788,1000.0,3.9119725,349.28726,-0.49923664,4.4595594,0.71880066,1000.0,1.085688,1.4946143310517073,-1.5690814,1.2841063,1000,-4.4459286,347.9359,0.71551526,3.7869065,-1.7743695,-6.3618591154060375,4053.0935389027,1000,-3.9119723,0.922626806423068,504.7463,0.0,-8.392707,63,57.176658134352294,23.887872054699525
-3.911973,7.1525574e-07,-1.6763941,0.122757174,187.71552,0.0006222738,186.47823,44.066845,12.731794,3.0825112,509.1762,3.9120230054281455,43.90048,0.34878874,-3.911973,14.443244245098844,-10.0,0.0,64000,5.696304594166577,63,14.443244245098844,0.52959776,0.6737974,1000.0,3.9119496,343.6815,-0.4509914,4.6461005,0.37991425,1000.0,0.95101583,1.603569052182138,-1.5546973,0.9218679,1000,-2.8897648,343.6673,0.8294618,3.0292428,0.324794,17.767732516101084,4061.2889659004286,1000,-3.9119723,0.8816425194963813,509.719,0.0,-0.9352193,64,57.176658134352294,14.443244245098844
-3.911973,7.1525574e-07,-1.9819783,0.2019621,172.39626,0.0007461632,172.29381,44.008774,14.408297,3.2278926,428.6789,3.9120230054281455,43.73749,0.38722762,-3.911973,20.229006933378802,-10.0,0.0,65000,5.676675332710147,64,20.229006933378802,0.6965107,0.57063115,1000.0,3.9111483,342.64108,-0.5512153,5.3705425,0.56791985,1000.0,0.99887633,1.6081622503697872,-1.7374122,0.6970141,1000,-3.1636753,343.03113,0.68408024,3.7851276,0.86747575,-8.57909965078679,4069.475375310518,1000,-3.9119723,0.8884508879855275,431.82724,0.0,0.31010818,65,57.176658134352294,20.229006933378802
-3.911973,7.1525574e-07,-1.7023464,0.090326875,229.05054,0.0007100061,228.3732,45.251923,15.500587,3.1390543,501.71783,3.9120230054281455,45.41016,0.3421302,-3.911973,26.09186162672881,-10.0,0.0,66000,5.675232283771038,65,26.09186162672881,0.8959455,0.8431716,1000.0,3.9111722,353.3214,-0.5228234,4.95224,0.40017447,1000.0,1.010671,1.625958220101893,-1.7106752,0.85425997,1000,-3.5623682,353.12152,0.77291876,3.7945366,0.35395637,-14.242601880888484,4077.5666265152395,1000,-3.9119723,0.8843376720324159,496.05692,0.0,-1.0906034,66,57.176658134352294,26.09186162672881
-3.911973,7.1525574e-07,-1.8656993,-0.00940188,199.24266,0.0007417275,197.38478,46.626457,16.321945,3.2998304,520.71356,3.9120230054281455,46.42149,0.36915934,-3.911973,26.199902595450528,-10.0,0.0,67000,5.962179879657924,66,26.199902595450528,0.66127825,0.50840724,1000.0,3.911973,349.3062,-0.5570966,5.0047455,0.3766142,1000.0,1.0182,1.5326682841405272,-1.722759,0.802305,1000,-2.8693647,349.57343,0.61214226,3.1886556,0.8286678,2.4309873289609847,4085.8716051708907,1000,-3.9119723,0.9584165094420314,521.7794,0.0,-0.9151163,67,57.176658134352294,26.199902595450528
-3.911973,7.1525574e-07,-1.6406264,-0.09201024,188.98677,0.000632538,186.32597,50.98669,12.936686,3.1593642,527.4877,3.9120230054281455,50.978184,0.337285,-3.911973,4.643357716211939,-10.0,0.0,68000,5.869740014895797,67,4.643357716211939,0.8029432,1.1399087,1000.0,3.9104292,343.7993,-0.49390525,4.671112,0.54590607,1000.0,0.9481068,1.3956561191007495,-1.6458589,0.763168,1000,-3.1338336,342.9766,0.7526088,2.7678611,-0.54537857,-11.461632088186681,4094.0237928088754,1000,-3.9119723,0.9256831528618932,527.0035,0.0,0.37817788,68,57.176658134352294,4.643357716211939
-3.911973,7.1525574e-07,-2.1406503,-0.06577526,219.17796,0.00068379054,217.58598,44.17117,13.590699,3.2879233,485.34573,3.9120230054281455,44.15771,0.34168398,-3.911973,28.865714711993334,-10.0,0.0,69000,5.88571700360626,68,28.865714711993334,0.4012575,0.43902788,1000.0,3.9118826,352.38165,-0.53923446,4.4297748,0.35500517,1000.0,0.9776159,1.3449374791234732,-1.5592394,0.72837543,1000,-3.7385507,351.6806,0.6240496,3.0485737,-0.5505265,-14.185920137361384,4102.238106018864,1000,-3.9119723,0.9330757735297084,483.8333,0.0,0.49063945,69,57.176658134352294,28.865714711993334
-3.911973,7.1525574e-07,-1.8005054,0.04192067,237.7442,0.0007070466,237.36566,46.653625,12.855439,3.2441304,538.9048,3.9120230054281455,46.640053,0.34204105,-3.911973,29.553861154179693,-10.0,0.0,70000,5.620550442487001,69,29.553861154179693,0.9491068,0.5697647,1000.0,3.9118288,360.14114,-0.53428924,4.717581,0.42363366,1000.0,1.0049273,1.4009686587378383,-1.6504029,0.70734715,1000,-3.139909,360.19116,0.66784275,3.616725,0.7436186,20.96379125101325,4110.342280928977,1000,-3.9119723,0.8805860560387373,539.7354,0.0,0.5572226,70,57.176658134352294,29.553861154179693
-3.911973,7.1525574e-07,-1.5997978,-0.15240511,259.95056,0.00063353847,259.9759,39.950237,18.822296,3.2433627,530.078,3.9120230054281455,39.99841,0.31486243,-3.911973,-10.148954802585614,-10.0,0.0,71000,5.9331236351281404,70,-10.148954802585614,0.42240435,0.6983357,1000.0,3.9118786,356.73083,-0.4405174,4.8796067,0.35188234,1000.0,0.9750156,1.608488131314516,-1.676189,0.76034856,1000,-3.9260805,356.476,0.66861033,3.0942726,0.27689958,32.75888439017025,4664.546407053247,1000,-3.9119723,0.9499834328889847,529.4824,0.0,-0.8379345,71,57.176658134352294,-10.148954802585614
-3.911973,7.1525574e-07,-1.5579625,-0.009630254,259.25766,0.00054011296,260.93314,31.944073,11.232119,3.146633,422.08948,3.9120230054281455,31.911737,0.33069593,-3.911973,-11.99650838244482,-10.0,0.0,72000,5.776788606308401,71,-11.99650838244482,0.93722606,0.5942312,1000.0,3.9119232,349.7445,-0.4153213,4.618134,0.47637957,1000.0,0.89346594,547.3174992678687,-1.5898545,0.7869817,1000,-2.4170475,350.32495,0.7653401,3.2601523,1.518358,29.247154722372304,4672.847733115777,1000,-3.9119723,0.8974130684509873,422.0777,0.0,-0.082247734,72,57.176658134352294,-11.99650838244482
-3.911973,7.1525574e-07,-1.7177936,-0.06466274,264.36902,0.0006161286,264.06555,38.682194,12.302971,3.1058145,444.29388,3.9120230054281455,39.11352,0.33300385,-3.911973,15.280826918650943,-10.0,0.0,73000,5.888675616122782,72,15.280826918650943,1.3963886,0.8334206,1000.0,3.9117756,350.29626,-0.4404111,4.7951264,0.44656086,1000.0,0.9608447,1.6348566254600883,-1.771548,1.0627328,1000,-3.8162396,349.36792,0.80615866,3.239384,-1.023283,34.840847235160126,4681.163042389788,1000,-3.9119723,0.9137981776148081,442.21768,0.0,-1.4243474,73,57.176658134352294,15.280826918650943
-3.911973,7.1525574e-07,-1.7251253,-0.17522824,272.54294,0.00065474136,273.0986,38.41439,17.297049,3.1450958,536.82336,3.9120230054281455,38.428467,0.34666303,-3.911973,4.3280655534105374,-10.0,0.0,74000,5.777323517948389,73,4.3280655534105374,0.5514816,1.035725,1000.0,3.9115627,354.33282,-0.38409215,4.9099092,0.37433314,1000.0,1.0055227,1.5103286569938064,-1.6861496,0.7773909,1000,-5.0458255,354.16873,0.7668772,3.2590923,0.22073981,21.620933428501775,4689.3065416114405,1000,-3.9119723,0.9113580835983157,535.1668,0.0,-0.1374321,74,57.176658134352294,4.3280655534105374
-3.911973,7.1525574e-07,-1.4980336,0.047646925,265.90277,0.0006376191,266.22855,32.58663,19.37586,3.130363,421.44843,3.9120230054281455,32.884827,0.33448502,-3.911973,-13.374674074887562,-10.0,0.0,75000,5.9535747561603785,74,-13.374674074887562,0.47142836,0.81755656,1000.0,3.911657,349.36655,-0.44238117,4.639035,0.30686662,1000.0,0.9825408,1.4511320441961288,-1.6157392,0.8065147,1000,-3.275637,348.91605,0.78160983,2.7707608,-0.15598315,-24.116106638662057,4697.818454627879,1000,-3.9119723,0.945103831589222,419.7477,0.0,0.068000555,75,57.176658134352294,-13.374674074887562
-3.911973,7.1525574e-07,-1.9570574,-0.03071905,239.58318,0.0007331023,237.44243,37.19628,22.40139,3.217464,536.73315,3.9120230054281455,37.367878,0.3664194,-3.911973,3.4964655826980384,-10.0,0.0,76000,5.832885502837598,75,3.4964655826980384,0.4721981,0.84938383,1000.0,3.911973,345.7776,-0.45770058,5.295672,0.44896415,1000.0,1.0590125,1.6190751576796174,-1.6823822,0.82236147,1000,-3.894545,345.90424,0.694509,3.2502487,0.79684985,25.747554893155478,4706.106853693724,1000,-3.9119723,0.9043851625174284,531.3745,0.0,-3.0343513,76,57.176658134352294,3.4964655826980384
-3.911973,7.1525574e-07,-1.4330606,-0.05019524,277.7394,0.0006157983,277.2331,36.925854,16.426277,3.1518452,502.28586,3.9120230054281455,36.904682,0.3217842,-3.911973,-2.6634269317070247,-10.0,0.0,77000,5.7493216544389725,76,-2.6634269317070247,0.47867864,0.9299969,1000.0,3.911973,356.52423,-0.4952209,4.9885583,0.57013804,1000.0,0.93823665,1.5673581706359982,-1.6243978,0.83728975,1000,-3.3534267,356.08557,0.7601278,3.4659524,-0.29711968,24.548527060070615,4714.31429996714,1000,-3.9119723,0.9042454622685909,502.25513,0.0,-1.0250568,77,57.176658134352294,-2.6634269317070247
-3.911973,7.1525574e-07,-1.781993,-0.09579655,261.54126,0.00059543306,260.48648,36.21442,12.954516,3.1553922,476.65454,3.9120230054281455,36.23474,0.31170171,-3.911973,-16.695946442960192,-10.0,0.0,78000,5.7702260026708245,77,-16.695946442960192,0.38160866,0.71926695,1000.0,3.9118319,353.1596,-0.49414808,5.138322,0.4364425,1000.0,0.91670537,1.5407470408827066,-1.764785,0.8966096,1000,-3.7648416,352.95508,0.7565807,2.7958524,0.3542875,-0.9012362761887104,4722.579612450674,1000,-3.9119723,0.8873933712020516,472.50128,0.0,-1.6128488,78,57.176658134352294,-16.695946442960192
